busiNo,compNm,Q,A
3018130366,해성약품(주),취업을 준비하는 청년들에게 전하고 싶은 말이나 당부사항이 있나요?,"“즐길 수 없으면 피해라” 자신이 관심 있는 분야에 취업하는 것이 가장 중요합니다. 자신의 인생을 당장 눈앞의 취업만을 위해 희생하지는 말았으면 좋겠습니다. 모두가 대기업과 공기업을 갈망하고 있다고 해서 당신도 그것에 따라야 할 이유는 없습니다. 자신이 하고 싶은 것에 대해 진심으로 고민하고, 그러한 일을 할 수 있는 곳이라면 열정을 가지고 도전해보세요! 모두가 인정하는 대기업과 공기업이 아닌 중견/ 중소기업에서 대체불가능한 전문가가 되어 본인 자신의 브랜드가치를 쌓는 것이 인생에서의 더욱 큰 발전이 될 수 있습니다."
3018130366,해성약품(주),,취재 : 서원대학교 청년친화강소기업 서포터즈단 최은주
1208736593,(주)슈피겐코리아,1. 회사의 주력 분야 등 간단한 회사 소개를 해주세요.,"㈜슈피겐코리아는 2009년 모바일 보호필름, 케이스와 같은 모바일 액세서리로 시작해서 현재는 충전기, 휴대용 선풍기 등 소형 전자 IT 주변기기까지 시장을 확대하여 사용자에게 집중한 제품을 선보이고 있어요. 온라인 세일즈 채널을 중심으로 판매를 하는데, 국내보다는 해외에서 판매량이 더 많고 인지도가 높은 글로벌 모바일 액세서리 브랜드입니다."
1208736593,(주)슈피겐코리아,2. 회사의 장기적인 목표나 경영 철학은 무엇인가요?,"모바일 액세서리 분야는 사업 특성상 새로운 휴대폰, 태블릿 등 스마트 기기가 출시되어야 저희도 제품을 만들 수 있는 후방 산업이기 때문에 주도적으로 제품을 만들어 내는 것이 어렵습니다. 또한, 휴대폰 케이스는 시장 진입장벽이 낮아지고 있는데 이로 인해 경쟁사가 많아지면서 가격 정책도 흐려지는 부분이 있습니다. 이러한 산업 특성상 발생하는 이러한 단점을 보완하기 모바일 액세서리 중심의 회사에서 소형 IT 전자기기 회사로 전환하려고 합니다. 

그래서, 전방산업(스마트 기기 제조업)과 관계없이 스스로 제품을 낼 수 있도록 사업 분야를 확대하고 있습니다. 블루투스 이어폰, 스피커, 충전기, 보조 배터리 등의 제품으로 사업 영역을 확장하고 있고, 자회사인 슈피겐 뷰티를 통해 아마존 플랫폼 외 별개 사이트에서 구매를 이뤄지게 하는 등 또 다른 비즈니스 모델을 연구하고 있습니다. 이러한 과정을 통해 궁극적으로는 생활에 필요한 실질적인 제품을 만드는 회사가 되는 것이 목표입니다."
1208736593,(주)슈피겐코리아,3. 다른 기업과 비교했을 때 차별성이나 장점은 무엇인가요?,"저희 회사의 복리후생은 자랑할 것이 정말 많은데요. 그중 2가지만 자세하게 말씀드릴게요.
 첫 번째로는 매주 목요일 조기 퇴근제(Give & Take Day) 가 있습니다. 매주 목요일에 슈피겐코리아 전 직원이 2시간 일찍 퇴근하고 있어요. 뜻이 궁금하실 것 같아 말씀드리면, Give Day는 나의 사랑하는 사람에게 나의 시간을 헌신하는 날이고, Take Day는 나의 성장을 위한 활동의 날입니다. 그래서 보통 사내 동호회도 이날 많이 진행하죠. 일과 생활의 조화를 이루게 하는 자랑하고 싶은 1순위 제도입니다.
 두 번째로는 80분 점심시간입니다. 점심시간에 보통 엘리베이터를 기다렸다가 식당에 가기까지 대략 20분 정도는 허비되거든요. 그러면 실질적으로 점심 먹고 회사에 오기까지 시간을 고려하면 점심을 여유롭게 즐기지 못하죠. 이러한 직원들의 불편함을 해소하고자 점심시간을 80분으로 늘렸어요. 덕분에 점심도 여유롭게 먹을 수 있을 뿐만 아니라 그 시간을 활용해서 운동 등 자기개발을 하시는 분들도 많아졌어요.
 이외에도 층별 안마의자 및 리클라이너 비치, 생애주기에 맞춘 자녀 양육비 및 학자금 지원, 사내동호회 지원 등 다양한 복리후생제도가 있습니다."
1208736593,(주)슈피겐코리아,4. 회사의 채용절차 및 선호하는 인재상은 어떻게 되나요?,"채용 절차는 다음과 같습니다. 
[서류 모집- 서류 합격자 대상 인·적성 평가- 1차 면접 –2차 면접- 채용 검진- 최종 입사]
 스펙보다는 직무에 적합한 인재인지를 최우선으로 검토합니다. 신입이라면 해당 직무를 위해 준비해온 것, 유관 경험을 확인하고, 경력의 경우 실무경력 및 성과에 대해 주로 검토합니다. Best people보다는 Right people을 채용하기 위함입니다. 전사 공통 인재상은 없지만, 조직별로 선호하는 인재상이 있습니다. (지면상 세부 내용은 생략하겠습니다.)"
1208736593,(주)슈피겐코리아,5. 신입 평균 급여 수준 및 인사 제도 현황에 대해 알 수 있나요?,㈜슈피겐코리아에 재직하고 있는 분들이 대학생 인턴부터 경력직까지 다양하고 복지 포인트와 인센티브가 각자 다르기 때문에 정확하게 말씀드리기는 어려울 것 같습니다.
1208736593,(주)슈피겐코리아,6. 신입사원 육성방법 또는 인재육성 로드맵이 있나요?,"교육도 자율적으로 직원들이 필요로 할 경우, 들을 수 있게 지원하고 있어요. 사외교육의 경우에는 본인이 직접 듣고 싶은 교육을 선정해서 승인을 받으면, 비용을 일괄 지원해주고 있습니다. 
또한, 여러 직원이 들으면 좋을 것 같은 교육은 회사에서 외부 강사를 섭외하여 들을 수 있도록 강의를 개설하고 있습니다. 회사 규모가 커진 요즘에는 교육 영상을 제작하여 필요에 따라 스스로 들을 수 있게 Google Classroom 툴을 활용하여 진행하고 있습니다."
1208736593,(주)슈피겐코리아,7. 기업의 전반적인 근무 환경(조직 문화 및 근무 분위기)은 어떻다고 생각하시나요?,"직원이 자율 속에서 직무에 충실할 수 있게 지원을 아끼지 않고 있어요. 그래서 휴가도 눈치 보지 않고 편하게 사용할 수 있도록 휴가 사유 기재란을 삭제하였고, 휴가 사용 선택권을 넓히고자 반 반차 제도도 도입하였습니다. 그래서인지 작년 기준 연차 사용률이 96%로 높은 수치를 기록했습니다. 
또한, 직원들의 솔직한 의견을 수렴하기 위해 ‘슈피겐 공감 협의회’라는 것을 진행하여 소통하고 있어요."
1208736593,(주)슈피겐코리아,"8. 우리 회사만의 차별화 된 강점, 장점 등 강조하고 싶은 점이 있으신가요?","저희 회사의 슬로건이 <Something You Want> 인데요. 이 슬로건처럼 직원 입장에서 생각하여 실질적으로 누릴 수 있는 제도를 설계한다는 것이 장점이라고 생각해요. 앞에서 말씀드린 80분 점심시간, 조기퇴근제가 바로 그러한 예죠. 또한, 업무 환경 및 온라인 시스템이 잘 구축되어 있어요. 
저희는 구글 오피스를 사용하고 있는데, 덕분에 불필요한 서류 작업도 없고 실시간으로 공유와 소통이 활발하죠. 코로나19로 인해 재택근무를 갑자기 시행해도 업무에 지장이 없을 정도로 공유 오피스가 정착이 잘 되어 있어요."
1208736593,(주)슈피겐코리아,9. 회사에 관심 있는 청년들에게 전하고 싶은 말이나 당부사항이 있나요?,"㈜슈피겐코리아에서는 수시로(분기별) 공개 채용을 직무별로 진행하고 있습니다. 그렇기 때문에 일반적인 취업 스펙보다는 지원 직무에 대한 전문성을 쌓는 것이 중요합니다. 커리어 패스의 첫 단추인 '직무'를 선정하고, 직무와 관련된 교육이나 경험을 일관된 방향으로 준비해 주시기 바랍니다."
1208736593,(주)슈피겐코리아,,"동 탐방기는 청년친화강소기업 서포터즈가 기업 방문 후 작성한 내용입니다. 

수정사항이 있을시 2020yfsg@keis.or.kr 로 문의부탁드립니다."
1068179051,(주)이십일세기소프트,1. 주력분야 등 간략한 회사 소개,"㈜이십일세기소프트는 1999년 창립하여 소프트웨어를 기반으로 성장해 온 소프트웨어 전문 컨설팅 기업입니다. Adobe, Autodesk, Microsoft, 한글과컴퓨터 등 기업용 소프트웨어 라이선스 컨설팅과 기술지원, 사용자 교육, 제품 교육 등 고객지원 서비스를 제공하고 있습니다."
1068179051,(주)이십일세기소프트,2. 회사의 장기적인 목표나 경영 철학은?,"소프트웨어 라이선스는 클라우드 기반으로 운영되어 갱신형으로 구매하므로, 지속적인 관리와 차별화된 서비스 제공이 무엇보다 중요합니다. 이십일세기소프트의 경영철학은 인재 육성으로 흐름의 변화에 앞서 나가 지속적인 경쟁력을 확보하고, 직원들의 역량 강화에 만전을 기하고 있습니다. 특히 회사의 미래로 성장할 수 있는 청년층 육성하고 기존 직원들의 지속적인 발전과 성장을 위하여 노력하고 있습니다."
1068179051,(주)이십일세기소프트,3. 회사의 차별화된 강점은?,"유연한 근무환경과 젊은 직원들로 구성되어 자유롭고 수평적인 조직문화가 강점입니다. 연차 사용 장려와 워라밸이 가능한 회사이며 직급, 나이, 성별과 무관하게 업무 능력에 따라 평가와 보상을 하고 장기근속자를 우대합니다."
1068179051,(주)이십일세기소프트,4. 신입연봉과 인사제도,"이십일세기소프트는 급여 수준에 대해서는 공개하지 않고 있습니다. 이십일세기소프트만의 특이한 부분은 입사 1년 차~2년 차는 중소기업 평균 연봉이지만, 3년 차부터는 성과에 따라 최대한 능력과 성과에 맞는 급여 인상률이 적용되며 영업사원의 경우는 성과급이 따로 지급됩니다. 보통 팀 단위 부서장이 인사평가를 하며, 성별의 차별은 없으며 연차, 성과 정도에 따라 급여가 책정됩니다."
1068179051,(주)이십일세기소프트,5. 신입사원 육성방법,"매년 일학습병행제를 통하여 신입사원 및 입사 1년 미만 직원들을 양성하고 있으며, 근무 배치가 완료되면 팀 단위로 3개월 동안 실제 업무에 바로 투입하기 위한 기본교육을 시행하고 있습니다. 처음 입사할 때의 진입장벽을 낮춘 이유는 실제 업무에서 학점, 토익성적 등의 스펙이 무의미하고 막상 입사한 후 얼마나 적응하는지가 업무능력의 관건이라고 생각하기 때문입니다."
1068179051,(주)이십일세기소프트,6. 복리후생,"이십일세기소프트는 기본적으로 4대 보험, 퇴직금, 연차, 도서구입비를 제공하고 있고 기숙사, 직원대출제도도 운영하고 있으며 사내동호회, 연 1회 해외워크숍, 교통비, 10년 이상 장기 재직 시 포상금 등도 지원해주고 있습니다. 또한, 기업간의 비즈니스를 하기 때문에 업무시간 외의 업무가 적어 워라밸 실현이 가능하고, 청년내일채움공제 (고용부), 청년재직자내일채움공제, 일반내일채움(중기부) 가입 등을 적극적으로 장려함으로써 장기근속에 대한 직원복지를 제공합니다."
1068179051,(주)이십일세기소프트,7. 근무환경,"이십일세기소프트는 기업 간의 비즈니스를 하고 있어 업무시간 외의 업무 비중이 작으며 정시퇴근, 주5일근무, 샌드위치 휴무, 자유로운 연차 사용 등 유연한 업무환경이 조성되어 있습니다. 또한, 직원 평균 연령대가 높지 않은 편이고 직원들 사이에서 친밀한 관계를 형성하는 것이 어렵지 않습니다. 편안한 분위기가 형성되어야 신입사원 입장에서 업무적인 부분에 관해 편하게 질문할 수 있고 사수 입장에서는 신입이 도움을 청했을 때 친근하게 가르쳐줄 수 있기 때문에 수평적인 조직문화를 만들고자 합니다. 
또한, 이십일세기소프트는 청년층 직원이 많은 만큼 최신 트렌드에 대한 인식 및 대처가 빠릅니다. 새로 들어온 청년층 직원들의 창의성이 기존 직원들의 많은 경험과 높은 전문성과 조화되어 시너지효과를 내고 있습니다."
1068179051,(주)이십일세기소프트,8. 회사에 관심 있는 청년들에게 전하고 싶은 말은?,뭐든지 직접 경험하기 전에는 모르는 것 같습니다. 본인이 직접 경험해보고 좋은지 나쁜지 판단해야 합니다. 물론 회사 측에서도 이 직원이 우리 기업에 필요한 인재인지 판단할 시간이 필요합니다. 충분히 경험하고 생각이 정리되어야 자신이 진정으로 원하는 일을 할 수 있을 것입니다. 본인이 판단하기에 최선의 경험을 해 보길 바랍니다.
